sat,fel,SNU,avg_d_mbps,edad,remoto,ingresos,estudios,capital
4,11,0,16.254883,54,0,9,7,1
3,13,0,6.3828125,28,0,1,4,0
4,9,1,6.3828125,24,0,3,12,0
4,15,0,6.3828125,39,0,3,16,0
4,14,0,6.3828125,66,0,6,6,0
4,8,0,6.3828125,71,0,1,5,0
2,12,0,6.3828125,28,0,2,8,0
4,14,1,6.3828125,23,0,1,17,0
3,12,0,6.3828125,40,0,1,9,0
4,15,1,6.3828125,44,0,1,16,0
4,10,1,6.3828125,49,1,1,6,0
3,12,0,6.3828125,56,0,1,12,0
4,12,1,6.3828125,35,0,2,12,0
4,11,0,6.3828125,39,0,1,4,0
4,13,1,6.3828125,18,0,1,7,0
4,13,1,6.3828125,26,1,9,17,0
4,13,0,6.3828125,51,1,4,10,0
4,12,1,6.3828125,37,0,6,17,0
4,8,0,6.3828125,25,0,3,5,0
2,5,0,6.3828125,44,0,1,2,0
4,13,0,6.3828125,72,0,1,1,0
4,11,0,6.3828125,21,0,3,1,0
3,11,1,6.3828125,32,0,1,8,0
4,11,1,6.3828125,60,1,1,6,0
4,11,0,6.3828125,50,0,1,6,0
4,16,1,6.3828125,20,0,1,11,0
4,13,0,6.3828125,36,1,2,12,0
4,13,1,6.3828125,20,0,2,14,0
2,9,1,6.3828125,44,1,1,6,0
4,13,1,6.3828125,39,1,4,15,0
3,9,0,6.3828125,88,0,1,1,0
2,10,1,6.3828125,39,0,2,15,0
4,12,1,6.3828125,29,0,1,12,0
4,13,0,6.3828125,54,0,1,6,0
3,12,0,6.3828125,60,0,2,1,0
2,7,0,6.3828125,54,0,1,6,0
3,11,0,6.3828125,72,0,1,6,0
4,11,1,6.3828125,29,0,2,17,0
4,10,1,6.3828125,55,1,6,15,0
3,10,1,6.3828125,19,0,3,15,0
2,10,1,6.3828125,25,0,1,1,0
4,13,1,1.8144531,35,0,3,15,1
4,9,0,1.8144531,73,0,2,4,0
4,13,1,1.8144531,42,0,10,15,1
4,10,1,1.8144531,20,0,3,12,1
2,11,1,1.8144531,37,0,3,3,1
2,9,1,1.8144531,36,0,2,12,0
4,12,1,1.8144531,30,0,2,17,0
4,10,1,1.8144531,56,1,4,12,1
4,10,1,1.8144531,22,0,2,12,1
4,12,1,1.8144531,23,0,3,12,0
2,11,0,1.8144531,68,0,1,6,1
4,9,1,1.8144531,52,0,3,17,1
4,15,1,1.8144531,27,1,6,15,1
3,9,1,1.8144531,18,0,6,16,1
3,16,1,1.8144531,53,1,6,17,1
4,10,1,1.8144531,53,0,1,12,1
3,10,1,1.8144531,31,1,7,14,0
4,14,1,1.8144531,30,1,2,12,1
4,11,1,1.8144531,39,0,2,16,1
4,12,1,1.8144531,67,1,1,12,0
4,8,0,1.8144531,32,1,2,5,0
3,12,1,1.8144531,22,0,2,12,0
4,10,1,1.8144531,20,1,3,15,1
3,12,1,1.8144531,37,1,8,14,1
2,9,0,1.8144531,44,0,4,12,1
4,12,1,1.8144531,44,0,2,12,0
4,10,1,1.8144531,56,0,3,17,1
4,15,1,1.8144531,32,0,1,6,0
3,8,1,1.8144531,49,0,5,16,1
3,13,1,1.8144531,26,1,3,17,1
4,13,1,1.8144531,43,0,1,17,1
4,13,1,1.8144531,27,1,3,17,0
3,11,1,1.8144531,26,0,4,9,0
3,8,1,1.8144531,20,0,9,15,1
3,14,0,1.8144531,60,1,2,12,0
4,12,1,1.8144531,26,1,8,15,1
4,10,1,1.8144531,24,0,1,17,0
4,11,1,1.8144531,18,1,1,12,1
4,11,1,1.8144531,30,0,1,4,0
4,11,1,1.8144531,62,0,4,1,1
4,10,1,1.8144531,21,0,2,12,0
4,13,1,1.8144531,45,1,4,14,0
2,7,1,1.8144531,58,0,1,17,0
4,13,1,1.8144531,30,1,3,17,1
4,12,1,1.8144531,59,0,9,17,0
4,15,0,1.8144531,41,1,1,6,0
1,4,1,1.8144531,65,0,6,1,0
2,11,1,1.8144531,33,0,4,6,0
3,11,1,1.8144531,39,1,7,15,1
1,7,1,1.8144531,26,1,3,12,1
4,10,0,1.8144531,46,0,1,15,0
3,6,1,1.8144531,25,0,2,12,0
4,12,1,1.8144531,54,1,5,12,1
3,8,1,1.8144531,20,0,3,12,1
4,12,1,4.8105469,41,0,1,12,0
4,10,1,4.8105469,23,0,1,17,0
4,10,1,4.8105469,27,0,1,12,0
4,10,1,4.8105469,28,1,3,12,0
2,8,1,4.8105469,35,1,2,15,0
4,10,1,4.8105469,55,1,6,15,0
1,8,1,4.8105469,59,0,1,6,0
1,6,1,4.8105469,71,1,7,15,0
4,10,1,4.8105469,26,0,3,17,0
3,12,1,4.8105469,21,1,5,12,0
3,9,1,4.8105469,29,1,2,15,0
4,6,0,4.8105469,60,0,1,6,0
4,14,1,4.8105469,42,0,2,12,0
4,13,1,4.8105469,32,1,4,17,0
2,7,1,4.8105469,50,1,1,17,0
2,9,1,4.8105469,60,0,5,17,0
4,11,0,4.8105469,47,0,1,12,0
4,10,1,4.8105469,23,0,1,12,0
2,7,1,4.8105469,28,0,1,14,0
4,14,1,4.8105469,40,1,2,17,0
4,11,1,4.8105469,22,1,1,12,0
4,12,1,4.8105469,66,1,2,12,0
3,10,1,4.8105469,36,1,6,15,0
4,11,1,4.8105469,18,0,4,6,0
2,10,1,4.8105469,42,0,3,15,0
3,12,1,4.8105469,26,0,1,17,0
2,9,1,4.8105469,18,1,2,12,0
3,10,1,4.8105469,54,1,7,15,0
4,11,1,4.8105469,18,0,3,12,0
3,10,1,4.8105469,46,1,7,12,0
4,13,1,4.8105469,61,0,1,6,0
4,12,1,4.8105469,28,0,1,12,0
3,9,1,4.8105469,40,0,1,17,0
4,10,1,4.8105469,68,0,2,12,0
4,11,1,4.8105469,33,0,2,17,0
4,10,0,4.8105469,62,1,1,1,0
3,10,1,4.8105469,35,1,7,15,0
4,12,1,4.8105469,21,0,1,17,0
4,14,1,4.8105469,36,0,6,15,0
4,8,0,4.8105469,39,0,2,6,0
4,10,1,4.8105469,28,0,2,17,0
4,11,1,25.642578,36,1,2,14,0
4,8,1,25.642578,56,1,1,6,0
2,10,1,25.642578,57,1,2,6,0
4,13,0,25.642578,69,1,2,6,0
4,12,1,25.642578,58,1,1,12,0
4,11,1,25.642578,22,1,3,14,0
4,13,1,25.642578,36,0,2,6,0
3,11,1,25.642578,62,0,2,4,0
3,11,1,25.642578,26,0,1,12,0
4,14,1,25.642578,35,1,8,15,0
2,10,1,25.642578,48,0,1,12,0
4,10,1,25.642578,50,0,1,5,0
4,12,1,25.642578,40,0,1,11,0
4,11,1,25.642578,34,1,4,12,0
2,9,1,25.642578,36,1,2,15,0
3,11,1,25.642578,28,1,3,11,0
4,9,1,25.642578,19,0,1,12,0
3,10,1,25.642578,21,1,2,17,0
3,14,1,25.642578,39,0,1,12,0
4,8,1,25.642578,49,0,1,6,0
3,12,1,25.642578,34,0,3,12,0
2,10,1,25.642578,77,1,4,6,0
4,11,1,25.642578,63,0,2,3,0
3,12,1,25.642578,18,0,2,12,0
4,8,1,25.642578,44,1,1,5,0
4,11,1,25.642578,43,1,1,17,0
3,10,1,25.642578,33,0,2,15,0
4,11,1,25.642578,21,0,2,17,0
4,12,1,25.642578,34,1,6,15,0
4,12,1,6.9853516,33,0,6,12,0
4,7,1,6.9853516,22,0,5,15,0
4,11,1,6.9853516,59,0,6,17,0
4,11,1,6.9853516,50,0,1,12,0
4,11,1,6.9853516,33,0,1,12,0
2,7,1,6.9853516,31,0,6,12,0
4,7,1,6.9853516,40,0,2,6,0
4,7,1,6.9853516,19,0,1,17,0
4,10,1,6.9853516,22,1,1,12,0
4,13,1,6.9853516,36,1,9,15,0
3,13,1,6.9853516,48,0,6,12,0
4,11,1,6.9853516,43,0,2,12,0
4,10,1,6.9853516,29,1,7,15,0
4,7,0,6.9853516,33,1,2,12,0
4,8,0,6.9853516,63,0,1,6,0
4,13,0,6.9853516,19,0,1,12,0
2,8,1,6.9853516,31,1,2,17,0
4,12,0,6.9853516,50,0,1,1,0
4,11,0,6.9853516,45,0,2,14,0
4,12,1,6.9853516,53,1,5,6,0
4,12,0,6.9853516,25,0,2,16,0
4,10,1,6.9853516,59,0,1,4,0
3,10,1,3.6074219,55,0,1,12,1
4,6,0,3.6074219,66,1,1,6,0
