,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps
260,BR: Centro Oeste-Mato Grosso-Nova Marilândia,-14.3125,-57.26083333333333,-14.3125,-57.26083333333333,2898
261,BR: Norte-Pará-Benevides,-1.361388888888889,-48.24472222222222,-1.361388888888889,-48.24472222222222,31230
262,BR: Sudeste-São Bernardo Do Campo,-23.69388888888889,-46.565,-23.69388888888889,-46.565,90664
263,BR: Sudeste-São Paulo-Limeira,-22.564722222222223,-47.401666666666664,-22.564722222222223,-47.401666666666664,61338
264,BR: Norte-Manaus,-3.1019444444444444,-60.025,-3.1019444444444444,-60.025,118539
265,BR: Norte-Marabá,-5.381388888888888,-49.132222222222225,-5.381388888888888,-49.132222222222225,23599
266,BR: Sudeste-Sertãozinho,-21.128055555555555,-48.025,-21.128055555555555,-48.025,104281
267,BR: Sudeste-São João Da Boa Vista,-21.969166666666666,-46.79805555555556,-21.969166666666666,-46.79805555555556,55701
268,BR: Sul-Cachoeira do Sul,-30.039166666666667,-52.89388888888889,-30.039166666666667,-52.89388888888889,46748
269,BR: Sudeste-Sorocaba,-23.501666666666665,-47.45805555555556,-23.501666666666665,-47.45805555555556,70961
270,BR: Nordeste-Piauí-Passagem Franca,-5.827222222222222,-42.405833333333334,-5.827222222222222,-42.405833333333334,46457
271,BR: Sudeste-Diadema,-23.68611111111111,-46.62277777777778,-23.68611111111111,-46.62277777777778,109345
272,BR: Sudeste-Campinas,-22.905555555555555,-47.06083333333333,-22.905555555555555,-47.06083333333333,53294
273,BR: Nordeste-Maranhão-Santo Amaro do Maranhão,-2.62,-43.165,-2.62,-43.165,3369
274,BR: Centro Oeste-Goiás-Santa Rosa de Goiás,-16.06972222222222,-49.481388888888894,-16.06972222222222,-49.481388888888894,9797
275,BR: Norte-Araguaína,-7.191111111111112,-48.20722222222223,-7.191111111111112,-48.20722222222223,84715
276,BR: Nordeste-Bahía-Vera Cruz,-13.025277777777779,-38.70888888888889,-13.025277777777779,-38.70888888888889,13724
277,BR: Sudeste-São Paulo-Orlândia,-20.68888888888889,-47.89527777777778,-20.68888888888889,-47.89527777777778,12681
278,BR: Sudeste-Governador Valadares,-18.851111111111113,-41.94944444444444,-18.851111111111113,-41.94944444444444,82274
279,BR: Norte-Bragança,-1.053611111111111,-46.76555555555556,-1.053611111111111,-46.76555555555556,45182
280,BR: Sul-Caxias Do Sul,-29.168055555555558,-51.17944444444444,-29.168055555555558,-51.17944444444444,54091
281,BR: Nordeste-Feira De Santana,-12.266666666666667,-38.96666666666667,-12.266666666666667,-38.96666666666667,42548
282,BR: Sul-Colombo,-25.291666666666668,-49.22416666666667,-25.291666666666668,-49.22416666666667,39770
283,BR: Centro Oeste-Planaltina,-15.452777777777778,-47.61416666666667,-15.452777777777778,-47.61416666666667,37714
284,BR: Nordeste-Pacajus,-4.1775,-38.518055555555556,-4.1775,-38.518055555555556,9358
285,BR: Sul-Cascavel,-24.95583333333333,-53.45527777777778,-24.95583333333333,-53.45527777777778,51424
286,BR: Centro Oeste-Brasília,-15.0,-52.0,-15.0,-52.0,24141
287,BR: Centro Oeste-Goioerê-Campina da Lagoa,0.0,0.0,0.0,0.0,343
288,BR: Centro Oeste-Mato Grosso do Sul-Ponta Porã,-22.549444444444447,-55.7025,-22.549444444444447,-55.7025,35146
289,BR: Sul-Rio Grande-Rondinha,-27.83277777777778,-52.91638888888889,-27.83277777777778,-52.91638888888889,18758
290,BR: Sul-São José Dos Pinhais,-25.529999999999998,-49.208333333333336,-25.529999999999998,-49.208333333333336,72942
291,BR: Sudeste-Araçatuba,-21.20888888888889,-50.43277777777777,-21.20888888888889,-50.43277777777777,52197
292,BR: Nordeste-Rio Grande del Norte-Mossoró,-5.1875,-37.344166666666666,-5.1875,-37.344166666666666,33772
293,BR: Sudeste-Guarujá,-23.993055555555557,-46.256388888888885,-23.993055555555557,-46.256388888888885,86437
294,BR: Nordeste-Itabuna,-14.785555555555556,-39.280277777777776,-14.785555555555556,-39.280277777777776,78101
295,BR: Sul-Santa Catarina-Lebon Régis,-26.884999999999998,-50.67805555555555,-26.884999999999998,-50.67805555555555,21314
296,BR: Nordeste-Paulista,-7.928055555555556,-34.88333333333333,-7.928055555555556,-34.88333333333333,24483
297,BR: Norte-Belém,-1.4558333333333333,-48.504444444444445,-1.4558333333333333,-48.504444444444445,72219
298,BR: Nordeste-Jaboatão Dos Guararapes,-8.112777777777778,-35.014722222222225,-8.112777777777778,-35.014722222222225,51593
299,BR: Sudeste-Santo André,-23.663888888888888,-46.538333333333334,-23.663888888888888,-46.538333333333334,70635
300,BR: Sudeste-Belo Horizonte,-19.920833333333334,-43.937777777777775,-19.920833333333334,-43.937777777777775,64901
301,BR: Sudeste-Bauru,-22.314722222222223,-49.06055555555555,-22.314722222222223,-49.06055555555555,36730
302,BR: Sudeste-São José dos Campos,-23.179444444444446,-45.886944444444445,-23.179444444444446,-45.886944444444445,45484
303,BR: Nordeste-Pernambuco-Gameleira,-8.590277777777779,-35.36527777777778,-8.590277777777779,-35.36527777777778,10280
304,BR: Sul-Paraná-Rio Branco do Ivaí,-24.355833333333333,-51.341944444444444,-24.355833333333333,-51.341944444444444,10175
305,BR: Sudeste-Niterói,-22.883333333333333,-43.103611111111114,-22.883333333333333,-43.103611111111114,30440
306,BR: Sul-Esteio,-29.85,-51.16611111111111,-29.85,-51.16611111111111,44101
307,BR: Nordeste-Aracaju,-10.911111111111111,-37.07166666666667,-10.911111111111111,-37.07166666666667,19485
308,BR: Sudeste-Santa Luzia,-19.76972222222222,-43.85138888888889,-19.76972222222222,-43.85138888888889,45433
309,BR: Nordeste-Jaqueira,-8.73861111111111,-35.79833333333333,-8.73861111111111,-35.79833333333333,12824
310,BR: Sul-Porto Alegre,-30.032777777777778,-51.230000000000004,-30.032777777777778,-51.230000000000004,74922
311,BR: Nordeste-Paraíba-Natuba,-7.558055555555556,-35.54611111111111,-7.558055555555556,-35.54611111111111,6101
312,BR: Nordeste-Ceará-Assaré,-6.897222222222221,-39.82888888888889,-6.897222222222221,-39.82888888888889,21516
313,BR: Sul-Jaraguá Do Sul,-26.48611111111111,-49.06666666666667,-26.48611111111111,-49.06666666666667,50139
314,BR: Sudeste-Contagem,-19.88722222222222,-44.075833333333335,-19.88722222222222,-44.075833333333335,3032
315,BR: Sudeste-Itaboraí,-22.744444444444447,-42.85944444444445,-22.744444444444447,-42.85944444444445,54578
316,BR: Sudeste-Nova Iguaçu,-22.759166666666665,-43.45111111111111,-22.759166666666665,-43.45111111111111,53554
317,BR: Nordeste-Paraíba-Araçagi,-6.854166666666666,-35.36027777777778,-6.854166666666666,-35.36027777777778,26734
318,BR: Sudeste-Rio De Janeiro-Porciúncula,-20.962777777777777,-42.04083333333333,-20.962777777777777,-42.04083333333333,21422
319,BR: Sul-Alvorada,-29.990277777777777,-51.07805555555556,-29.990277777777777,-51.07805555555556,111690
320,BR: Nordeste-Vitória da Conquista,-14.866111111111111,-40.839444444444446,-14.866111111111111,-40.839444444444446,65987
321,BR: Nordeste-Pernambuco-Riacho das Almas,-8.05388888888889,-35.82611111111112,-8.05388888888889,-35.82611111111112,5357
322,BR: Nordeste-Recife,-8.05388888888889,-34.88111111111111,-8.05388888888889,-34.88111111111111,47311
323,BR: Sudeste-São Gonçalo,-21.892222222222223,-45.59527777777778,-21.892222222222223,-45.59527777777778,7603
324,BR: Sudeste-Belford Roxo,-22.764166666666668,-43.39944444444444,-22.764166666666668,-43.39944444444444,103639
325,BR: Sudeste-Passos,-20.764166666666668,-46.62166666666667,-20.764166666666668,-46.62166666666667,20048
326,BR: Sudeste-Araruama,-22.673055555555557,-42.275,-22.673055555555557,-42.275,21264
327,BR: Sudeste-Ouro Preto,-20.39472222222222,-43.505,-20.39472222222222,-43.505,83533
328,BR: Nordeste-São Luís,-2.529722222222222,-44.30277777777778,-2.529722222222222,-44.30277777777778,42766
329,BR: Centro Oeste-Goiânia,-16.678611111111113,-49.25388888888889,-16.678611111111113,-49.25388888888889,78663
330,CO: Bogotá D.C.,4.609444444444444,-74.08166666666666,4.609444444444444,-74.08166666666666,30797
331,CO: Atlántico,10.968333333333334,-74.78111111111112,10.968333333333334,-74.78111111111112,21245
332,CO: Córdoba,8.333333333333334,-75.66666666666667,8.333333333333334,-75.66666666666667,4600
333,CO: Bolívar,9.0,-74.33333333333333,9.0,-74.33333333333333,34248
334,CO: Magdalena,11.240555555555554,-74.19888888888889,11.240555555555554,-74.19888888888889,56974
335,CO: César,9.333333333333334,-73.5,9.333333333333334,-73.5,2021
336,CO: Antioquia,6.251666666666667,-75.56333333333333,6.251666666666667,-75.56333333333333,26084
337,CO: Huila,2.5,-75.58333333333333,2.5,-75.58333333333333,2569
338,CO: Risaralda,5.0,-76.0,5.0,-76.0,3208
339,CO: Tolima,4.438888888888889,-75.23222222222222,4.438888888888889,-75.23222222222222,42566
340,CO: Caldas,5.266666666666667,-75.33333333333333,5.266666666666667,-75.33333333333333,3210
341,CO: Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,9668
342,CO: Meta,3.5,-73.0,3.5,-73.0,9666
343,CO: Boyacá,5.666666666666667,-73.0,5.666666666666667,-73.0,2114
344,CO: Cundinamarca,5.0,-74.16666666666667,5.0,-74.16666666666667,1627
345,CO: Norte de Santander,7.893888888888887,-72.50777777777778,7.893888888888887,-72.50777777777778,9668
346,CO: Valle del cauca,3.4372222222222226,-76.5225,3.4372222222222226,-76.5225,36620
347,CO: Cauca,2.5,-76.83333333333333,2.5,-76.83333333333333,4418
348,CO: Nariño,1.5,-78.0,1.5,-78.0,2702
349,CO: Amazonas,-1.1666666666666667,-71.5,-1.1666666666666667,-71.5,344
350,CR: San José-San José,9.933333333333334,-84.08333333333333,9.933333333333334,-84.08333333333333,23927
351,CR: San José-Escazú,9.91861111111111,-84.13972222222223,9.91861111111111,-84.13972222222223,32454
352,CR: San José-Desamparados,9.855277777777777,-84.0411111111111,9.855277777777777,-84.0411111111111,34938
353,CR: San José-Aserrí,9.866666666666667,-84.1,9.866666666666667,-84.1,28607
354,CR: San José-Goicoechea,9.948333333333334,-84.06361111111111,9.948333333333334,-84.06361111111111,32125
355,CR: San José-Santa Ana,9.924722222222222,-84.19388888888889,9.924722222222222,-84.19388888888889,37702
356,CR: San José-Alajuelita,9.887222222222222,-84.11138888888888,9.887222222222222,-84.11138888888888,28457
357,CR: San José-Vásquez de Coronado,0.0,0.0,0.0,0.0,343
358,CR: San José-Tibás,9.966666666666667,-84.08333333333333,9.966666666666667,-84.08333333333333,39486
359,CR: San José-Moravia,9.961944444444443,-84.04916666666666,9.961944444444443,-84.04916666666666,32502
360,CR: San José-Montes de Oca,9.939444444444444,-84.03,9.939444444444444,-84.03,35000
361,CR: San José-Curridabat,9.91388888888889,-84.03583333333333,9.91388888888889,-84.03583333333333,37914
362,CR: Alajuela-Central,10.016111111111112,-84.21138888888889,10.016111111111112,-84.21138888888889,30351
363,CR: Alajuela-Grecia,10.068888888888889,-84.31444444444445,10.068888888888889,-84.31444444444445,20171
364,CR: Alajuela-Poás,10.083333333333334,-84.23333333333333,10.083333333333334,-84.23333333333333,14454
365,CR: Cartago-Central,9.838333333333335,-83.86638888888888,9.838333333333335,-83.86638888888888,26940
366,CR: Cartago-Paraíso,9.838333333333335,-83.86638888888888,9.838333333333335,-83.86638888888888,26940
367,CR: Cartago-La Unión,9.916666666666666,-83.98333333333333,9.916666666666666,-83.98333333333333,39625
368,CR: Cartago-Oreamuno,9.982222222222223,-83.84944444444444,9.982222222222223,-83.84944444444444,4278
369,CR: Cartago-El Guarco,9.739166666666666,-83.92722222222223,9.739166666666666,-83.92722222222223,382
370,CR: Heredia-Central,9.993611111111111,-84.12722222222222,9.993611111111111,-84.12722222222222,39985
371,CR: Heredia-Barva,10.066666666666666,-84.10833333333333,10.066666666666666,-84.10833333333333,37681
372,CR: Heredia-Santo Domingo,9.983333333333333,-84.06833333333333,9.983333333333333,-84.06833333333333,45683
373,CR: Heredia-Santa Bárbara,10.083333333333334,-84.15,10.083333333333334,-84.15,53443
374,CR: Heredia-San Rafael,10.046388888888888,-84.07527777777777,10.046388888888888,-84.07527777777777,35317
375,CR: Heredia-Belén,9.983333333333333,-84.16666666666667,9.983333333333333,-84.16666666666667,32742
376,CR: Heredia-San Pablo,9.996666666666666,-84.09333333333333,9.996666666666666,-84.09333333333333,37270
377,CR: San José-Tarrazú,9.659444444444444,-84.0213888888889,9.659444444444444,-84.0213888888889,13169
378,CR: San José-Acosta,9.74472222222222,-84.23583333333333,9.74472222222222,-84.23583333333333,6931
379,CR: San José-Pérez Zeledón,9.474444444444444,-83.50833333333334,9.474444444444444,-83.50833333333334,11748
380,CR: Alajuela-San Ramón,10.086944444444445,-84.47027777777778,10.086944444444445,-84.47027777777778,26616
381,CR: Alajuela-Naranjo,10.107777777777777,-84.39277777777778,10.107777777777777,-84.39277777777778,22877
382,CR: Alajuela-Palmares,10.040277777777778,-84.43666666666667,10.040277777777778,-84.43666666666667,16833
383,CR: Alajuela-Orotina,9.884722222222221,-84.5786111111111,9.884722222222221,-84.5786111111111,7930
384,CR: Alajuela-San Carlos,10.32638888888889,-84.43194444444445,10.32638888888889,-84.43194444444445,21134
385,CR: Alajuela-Zarcero,10.20861111111111,-84.40861111111111,10.20861111111111,-84.40861111111111,14075
386,CR: Alajuela-Upala,10.891944444444444,-85.01611111111112,10.891944444444444,-85.01611111111112,22611
387,CR: Alajuela-Los Chiles,11.035277777777777,-84.70583333333333,11.035277777777777,-84.70583333333333,6254
388,CR: Cartago-Turrialba,9.903611111111111,-83.68361111111112,9.903611111111111,-83.68361111111112,16846
389,CR: Heredia-Sarapiquí,10.5,-84.0,10.5,-84.0,7668
390,CR: Guanacaste-Liberia,10.635,-85.4375,10.635,-85.4375,28116
391,CR: Guanacaste-Nicoya,10.150277777777777,-85.45083333333334,10.150277777777777,-85.45083333333334,29182
392,CR: Guanacaste-Santa Cruz,10.314722222222223,-85.81527777777778,10.314722222222223,-85.81527777777778,25541
393,CR: Guanacaste-Bagaces,10.525277777777779,-85.25527777777778,10.525277777777779,-85.25527777777778,22807
394,CR: Guanacaste-Carrillo,9.870277777777778,-85.48138888888889,9.870277777777778,-85.48138888888889,55826
395,CR: Guanacaste-Abangares,10.2425,-84.99055555555556,10.2425,-84.99055555555556,8826
396,CR: Guanacaste-Nandayure,9.896388888888888,-85.31138888888889,9.896388888888888,-85.31138888888889,21301
397,CR: Puntarenas-Central,9.976666666666667,-84.83777777777777,9.976666666666667,-84.83777777777777,20271
398,CR: Puntarenas-Buenos Aires,9.163611111111111,-83.32972222222222,9.163611111111111,-83.32972222222222,47067
399,CR: Puntarenas-Montes de Oro,10.108333333333333,-84.74138888888889,10.108333333333333,-84.74138888888889,12559
400,CR: Puntarenas-Aguirre,9.431666666666667,-84.1613888888889,9.431666666666667,-84.1613888888889,31700
401,CR: Puntarenas-Golfito,8.65388888888889,-83.18194444444445,8.65388888888889,-83.18194444444445,35939
402,CR: Puntarenas-Coto Brus,8.885277777777777,-82.94111111111111,8.885277777777777,-82.94111111111111,3467
403,CR: Puntarenas-Corredores,8.532222222222224,-82.91861111111112,8.532222222222224,-82.91861111111112,50810
404,CR: Puntarenas-Garabito,9.61888888888889,-84.61999999999999,9.61888888888889,-84.61999999999999,27923
405,CR: Limón-Central,9.990555555555554,-83.03583333333333,9.990555555555554,-83.03583333333333,31029
406,CR: Limón-Pococí,10.5,-83.63333333333334,10.5,-83.63333333333334,14781
407,CR: Limón-Siquirres,10.135833333333332,-83.4825,10.135833333333332,-83.4825,6722
408,CR: Limón-Talamanca,9.483888888888888,-83.48861111111111,9.483888888888888,-83.48861111111111,11748
409,CR: Limón-Matina,10.013333333333334,-83.26416666666667,10.013333333333334,-83.26416666666667,9680
410,CL: Arica y Parinacota-Arica,-18.474444444444444,-70.29777777777778,-18.474444444444444,-70.29777777777778,158411
411,CL: Tarapacá-Iquique,-20.213055555555556,-70.15027777777779,-20.213055555555556,-70.15027777777779,152377
412,CL: Tarapacá-Alto Hospicio,-20.26861111111111,-70.10472222222222,-20.26861111111111,-70.10472222222222,151238
413,CL: Antofagasta-Calama,-22.456666666666667,-68.92361111111111,-22.456666666666667,-68.92361111111111,53556
414,CL: Antofagasta-Antofagasta,-23.65222222222222,-70.39527777777778,-23.65222222222222,-70.39527777777778,163407
415,CL: Atacama-Copiapó,-27.366666666666667,-70.33138888888888,-27.366666666666667,-70.33138888888888,141111
416,CL: Atacama-Vallenar,-28.59638888888889,-70.75583333333333,-28.59638888888889,-70.75583333333333,11748
417,CL: Coquimbo-La Serena,-29.904444444444444,-71.24888888888889,-29.904444444444444,-71.24888888888889,158052
418,CL: Coquimbo-El Tambo,-31.784166666666668,-71.01888888888888,-31.784166666666668,-71.01888888888888,653
419,CL: Coquimbo-Coquimbo,-30.75,-71.0,-30.75,-71.0,397
420,CL: Coquimbo-Ovalle,-30.600833333333334,-71.19888888888889,-30.600833333333334,-71.19888888888889,272794
421,CL: Valparaíso-Quilpué,-33.0475,-71.44250000000001,-33.0475,-71.44250000000001,57795
422,CL: Valparaíso-Hijuelas,-32.79805555555556,-71.14611111111111,-32.79805555555556,-71.14611111111111,4425
423,CL: Valparaíso-Villa Alemana,-33.04805555555556,-71.37277777777777,-33.04805555555556,-71.37277777777777,87587
424,CL: Valparaíso-Olmue,-32.996944444444445,-71.1713888888889,-32.996944444444445,-71.1713888888889,1784
425,CL: Valparaíso-Concon,-32.94944444444444,-71.47833333333334,-32.94944444444444,-71.47833333333334,1664
426,CL: Valparaíso-Viña Del Mar,-33.02444444444444,-71.55166666666666,-33.02444444444444,-71.55166666666666,160349
427,CL: Valparaíso-Valparaíso,-33.03583333333333,-71.62944444444443,-33.03583333333333,-71.62944444444443,153027
428,CL: Libertador Bernardo O´Higgins-Colchagua-Placilla,-34.619166666666665,-71.08611111111111,-34.619166666666665,-71.08611111111111,29025
429,CL: Valparaíso-Quillota,-32.88333333333333,-71.24861111111112,-32.88333333333333,-71.24861111111112,106586
430,CL: Valparaíso-San Felipe,-32.749722222222225,-70.72583333333334,-32.749722222222225,-70.72583333333334,20981
431,CL: Valparaíso-Rinconada,-32.61666666666667,-71.05,-32.61666666666667,-71.05,12032
432,CL: Valparaíso-Santa Adela,0.0,0.0,0.0,0.0,343
433,CL: Valparaíso-Los Andes,-32.83361111111111,-70.59805555555555,-32.83361111111111,-70.59805555555555,137012
434,CL: Valparaíso-San Antonio,-33.594722222222224,-71.60722222222222,-33.594722222222224,-71.60722222222222,104524
435,CL: Metropolitana-Barnechea,-33.36055555555556,-70.51222222222222,-33.36055555555556,-70.51222222222222,158542
436,CL: Metropolitana-Vitacura,-33.39222222222222,-70.5825,-33.39222222222222,-70.5825,117513
437,CL: Metropolitana-Las Condes,-33.42055555555555,-70.50166666666667,-33.42055555555555,-70.50166666666667,135650
438,CL: Metropolitana-La Reina,-33.44833333333333,-70.53555555555555,-33.44833333333333,-70.53555555555555,190124
439,CL: Metropolitana-Providencia,-33.43083333333333,-70.60444444444444,-33.43083333333333,-70.60444444444444,159499
440,CL: Metropolitana-Ñuñoa,-33.447222222222216,-70.58277777777778,-33.447222222222216,-70.58277777777778,152029
441,CL: Metropolitana-Peñalolen,-33.468333333333334,-70.53388888888888,-33.468333333333334,-70.53388888888888,98594
442,CL: Metropolitana-Macul,-33.49,-70.60083333333333,-33.49,-70.60083333333333,118855
443,CL: Metropolitana-Santiago,-33.456944444444446,-70.64805555555556,-33.456944444444446,-70.64805555555556,204582
444,CL: Metropolitana-Quilicura,-33.35527777777778,-70.73583333333333,-33.35527777777778,-70.73583333333333,128409
445,CL: Metropolitana-Huechuraba,-33.36027777777778,-70.63722222222223,-33.36027777777778,-70.63722222222223,118795
446,CL: Metropolitana-Conchali,-33.38361111111111,-70.67722222222223,-33.38361111111111,-70.67722222222223,122273
447,CL: Metropolitana-Recoleta,-33.406388888888884,-70.63944444444445,-33.406388888888884,-70.63944444444445,221845
448,CL: Metropolitana-Independencia,-33.41166666666666,-70.66638888888889,-33.41166666666666,-70.66638888888889,145921
449,CL: Metropolitana-Renca,-33.39055555555556,-70.71055555555556,-33.39055555555556,-70.71055555555556,134160
450,CL: Metropolitana-Quinta Normal,-33.44166666666666,-70.67888888888889,-33.44166666666666,-70.67888888888889,68589
451,CL: Metropolitana-Pudahuel,-33.42388888888889,-70.85472222222222,-33.42388888888889,-70.85472222222222,50613
452,CL: Metropolitana-Cerro  Navia,-33.422777777777775,-70.745,-33.422777777777775,-70.745,176749
453,CL: Metropolitana-Lo Prado,-33.44416666666666,-70.72527777777778,-33.44416666666666,-70.72527777777778,127466
454,CL: Metropolitana-Estación Central,-33.464444444444446,-70.69833333333334,-33.464444444444446,-70.69833333333334,97507
455,CL: Metropolitana-Maipu,-33.51416666666667,-70.765,-33.51416666666667,-70.765,154263
456,CL: Metropolitana-San Miguel,-33.49888888888889,-70.65166666666667,-33.49888888888889,-70.65166666666667,111653
457,CL: Metropolitana-Pedro Aguirre Cerda,-33.49166666666667,-70.67611111111111,-33.49166666666667,-70.67611111111111,130732
458,CL: Metropolitana-Cerrillos,-33.49277777777778,-70.69722222222222,-33.49277777777778,-70.69722222222222,242686
459,CL: Metropolitana-Lo Espejo,-33.520833333333336,-70.69,-33.520833333333336,-70.69,96625
460,CL: Metropolitana-San Joaquin,-33.5,-70.61666666666666,-33.5,-70.61666666666666,140258
461,CL: Metropolitana-La Cisterna,-33.53,-70.66388888888889,-33.53,-70.66388888888889,121322
462,CL: Metropolitana-El Bosque,-33.56083333333333,-70.6875,-33.56083333333333,-70.6875,243173
463,CL: Metropolitana-San Ramón,-33.45,-70.5,-33.45,-70.5,134346
464,CL: Metropolitana-La Granja,-33.53527777777778,-70.62222222222222,-33.53527777777778,-70.62222222222222,121062
465,CL: Metropolitana-La Pintana,-33.58305555555556,-70.63416666666667,-33.58305555555556,-70.63416666666667,145241
466,CL: Metropolitana-La Florida,-33.538333333333334,-70.55444444444444,-33.538333333333334,-70.55444444444444,143274
467,CL: Metropolitana-San Bernardo,-33.591944444444444,-70.69944444444445,-33.591944444444444,-70.69944444444445,98345
468,CL: Metropolitana-Puente Alto,-33.611666666666665,-70.57555555555555,-33.611666666666665,-70.57555555555555,39153
469,CL: Metropolitana-Talagante-Padre Hurtado,-33.55694444444444,-70.87055555555555,-33.55694444444444,-70.87055555555555,3264
470,CL: Metropolitana-Valdivia de Paine,-33.808055555555555,-70.85777777777777,-33.808055555555555,-70.85777777777777,50438
471,CL: Metropolitana-Bajos de San Agustín,0.0,0.0,0.0,0.0,343
472,CL: Metropolitana-Buín,-33.7325,-70.74277777777777,-33.7325,-70.74277777777777,71369
473,CL: Metropolitana-Hospital,-33.86805555555556,-70.74555555555555,-33.86805555555556,-70.74555555555555,6088
474,CL: Metropolitana-Peñaflor,-33.60611111111111,-70.87638888888888,-33.60611111111111,-70.87638888888888,129555
475,CL: Metropolitana-Colonia Alemana,0.0,0.0,0.0,0.0,343
476,CL: Metropolitana-Villa las Mercedes,0.0,0.0,0.0,0.0,343
477,CL: Metropolitana-Curacaví,-33.3975,-71.12694444444443,-33.3975,-71.12694444444443,4665
478,CL: Metropolitana-Paico Alto,0.0,0.0,0.0,0.0,343
479,CL: Metropolitana-Talagante,-33.66361111111111,-70.92722222222223,-33.66361111111111,-70.92722222222223,6425
480,CL: Metropolitana-Melipilla,-33.68888888888888,-71.21527777777779,-33.68888888888888,-71.21527777777779,63570
481,CL: Libertador Bernardo O´Higgins-Rancagua,-34.170833333333334,-70.74444444444444,-34.170833333333334,-70.74444444444444,40530
482,CL: Libertador Bernardo O´Higgins-La Yanina,0.0,0.0,0.0,0.0,343
483,CL: Libertador Bernardo O´Higgins-Pelequén,-34.46416666666667,-70.89444444444445,-34.46416666666667,-70.89444444444445,2908
484,CL: Libertador Bernardo O´Higgins-Coinco,-34.266666666666666,-70.94833333333334,-34.266666666666666,-70.94833333333334,5955
485,CL: Libertador Bernardo O´Higgins-San Fernando,-34.56638888888889,-70.96861111111112,-34.56638888888889,-70.96861111111112,12608
486,CL: Libertador Bernardo O´Higgins-Olivar,-34.21138888888889,-70.82,-34.21138888888889,-70.82,8090
487,CL: Libertador Bernardo O´Higgins-Colchagua-Peralillo,-34.448611111111106,-71.38583333333334,-34.448611111111106,-71.38583333333334,3089
488,CL: Maule-Curicó,-34.98277777777778,-71.23916666666666,-34.98277777777778,-71.23916666666666,93459
489,CL: Maule-Parral,-36.143055555555556,-71.82583333333334,-36.143055555555556,-71.82583333333334,41963
490,CL: Maule-La Huerta,-35.66138888888889,-71.94361111111111,-35.66138888888889,-71.94361111111111,7827
491,CL: Maule-Linares,-35.84666666666667,-71.59305555555555,-35.84666666666667,-71.59305555555555,32274
492,CL: Maule-El Colorado,-35.63583333333333,-71.23194444444445,-35.63583333333333,-71.23194444444445,7336
493,CL: Maule-Talca,-35.42638888888889,-71.65527777777778,-35.42638888888889,-71.65527777777778,90409
494,CL: Maule-Molina,-35.11416666666667,-71.28222222222222,-35.11416666666667,-71.28222222222222,100653
495,CL: Maule-Villa Los Niches,0.0,0.0,0.0,0.0,343
496,CL: Bío Bío-Chillán,-36.828611111111115,-71.40972222222223,-36.828611111111115,-71.40972222222223,12869
497,CL: Bío Bío-Florida-Copiulemu,-36.92472222222222,-72.68222222222222,-36.92472222222222,-72.68222222222222,17994
498,CL: Bío Bío-Talcahuano,-36.724722222222226,-73.11666666666666,-36.724722222222226,-73.11666666666666,89603
499,CL: Bío Bío-Chiguayante,-36.925555555555555,-73.02833333333334,-36.925555555555555,-73.02833333333334,76392
500,CL: Bío Bío-Concepción-Hualpen,-36.788888888888884,-73.10138888888888,-36.788888888888884,-73.10138888888888,21015
501,CL: Bío Bío-Concepción,-36.82694444444445,-73.04972222222221,-36.82694444444445,-73.04972222222221,162768
502,CL: Bío Bío-Contulmo,-38.01555555555556,-73.22972222222222,-38.01555555555556,-73.22972222222222,60925
503,CL: Bío Bío-Coronel,-37.03361111111111,-73.14,-37.03361111111111,-73.14,17034
504,CL: Bío Bío-Lota,-37.08972222222222,-73.1575,-37.08972222222222,-73.1575,120236
505,CL: Bío Bío-San Pedro De La Paz,-36.83888888888889,-73.10027777777778,-36.83888888888889,-73.10027777777778,50879
506,CL: Bío Bío-El Carmen,-36.29111111111111,-72.03694444444444,-36.29111111111111,-72.03694444444444,9990
507,CL: Bío Bío-Yumbel,-37.09805555555556,-72.56083333333333,-37.09805555555556,-72.56083333333333,7778
508,CL: Bío Bío-Punta de Parra,-36.67305555555555,-72.96333333333334,-36.67305555555555,-72.96333333333334,28455
509,CL: Bío Bío-Penco,-36.74055555555556,-72.99527777777777,-36.74055555555556,-72.99527777777777,13554
510,CL: Bío Bío-Talcamavida,-37.16111111111111,-72.9075,-37.16111111111111,-72.9075,2115
511,CL: Bío Bío-Tomé,-36.6175,-72.95583333333333,-36.6175,-72.95583333333333,113166
512,CL: Bío Bío-Hualqui,-36.972500000000004,-72.93555555555555,-36.972500000000004,-72.93555555555555,8522
513,CL: Bío Bío-Los Ángeles,-37.469722222222224,-72.3536111111111,-37.469722222222224,-72.3536111111111,30310
514,CL: La Araucanía-Freire,-38.92527777777777,-72.65083333333334,-38.92527777777777,-72.65083333333334,97305
515,CL: La Araucanía-Metrenco,-38.021388888888886,-72.85833333333333,-38.021388888888886,-72.85833333333333,265413
516,CL: La Araucanía-Temuco,-38.739444444444445,-72.59833333333333,-38.739444444444445,-72.59833333333333,301961
517,CL: La Araucanía-Padre de las Casas,-38.766666666666666,-72.63694444444445,-38.766666666666666,-72.63694444444445,104263
518,CL: La Araucanía-Cajón,-38.2175,-71.4113888888889,-38.2175,-71.4113888888889,18355
